id	k	g	s
39029	0.200	0.750	0.000
39030	0.200	0.750	0.100
39031	0.200	0.750	0.200
39032	0.200	0.750	0.300
39033	0.200	0.750	0.400
39034	0.200	0.750	0.500
39035	0.200	0.750	0.600
39036	0.200	0.750	0.700
39037	0.200	0.750	0.800
39038	0.200	0.750	0.900
39442	0.600	0.750	0.100
39443	0.600	0.750	0.200
39444	0.600	0.750	0.300
39445	0.600	0.750	0.400
39446	0.600	0.750	0.500
39447	0.600	0.750	0.600
39448	0.600	0.750	0.700
39449	0.600	0.750	0.800
39450	0.600	0.750	0.900
39551	0.650	0.750	0.000
39552	0.650	0.750	0.100
39553	0.650	0.750	0.200
39554	0.650	0.750	0.300
39555	0.650	0.750	0.400
39556	0.650	0.750	0.500
39557	0.650	0.750	0.600
39558	0.650	0.750	0.700
39559	0.650	0.750	0.800
39560	0.650	0.750	0.900
39841	0.700	0.650	0.000
39842	0.700	0.650	0.100
39843	0.700	0.650	0.200
39844	0.700	0.650	0.300
39845	0.700	0.650	0.400
39846	0.700	0.650	0.500
39847	0.700	0.650	0.600
39848	0.700	0.650	0.700
39849	0.700	0.650	0.800
39850	0.700	0.650	0.900
39911	0.700	0.750	0.000
39912	0.700	0.750	0.100
39913	0.700	0.750	0.200
39914	0.700	0.750	0.300
39915	0.700	0.750	0.400
39916	0.700	0.750	0.500
39917	0.700	0.750	0.600
39918	0.700	0.750	0.700
39919	0.700	0.750	0.800
39920	0.700	0.750	0.900
40581	0.300	0.450	0.000
40582	0.300	0.450	0.100
40583	0.300	0.450	0.200
40584	0.300	0.450	0.300
40585	0.300	0.450	0.400
40586	0.300	0.450	0.500
40587	0.300	0.450	0.600
40588	0.300	0.450	0.700
40589	0.300	0.450	0.800
40590	0.300	0.450	0.900
40651	0.300	0.550	0.000
40652	0.300	0.550	0.100
40653	0.300	0.550	0.200
40654	0.300	0.550	0.300
40655	0.300	0.550	0.400
40656	0.300	0.550	0.500
40657	0.300	0.550	0.600
40658	0.300	0.550	0.700
40659	0.300	0.550	0.800
40660	0.300	0.550	0.900
41361	0.450	0.650	0.000
41362	0.450	0.650	0.100
41363	0.450	0.650	0.200
41364	0.450	0.650	0.300
41365	0.450	0.650	0.400
41366	0.450	0.650	0.500
41367	0.450	0.650	0.600
41368	0.450	0.650	0.700
41369	0.450	0.650	0.800
41370	0.450	0.650	0.900
41411	0.500	0.650	0.000
41412	0.500	0.650	0.100
41413	0.500	0.650	0.200
41414	0.500	0.650	0.300
41415	0.500	0.650	0.400
41416	0.500	0.650	0.500
41417	0.500	0.650	0.600
41418	0.500	0.650	0.700
41419	0.500	0.650	0.800
41420	0.500	0.650	0.900
41551	0.050	0.050	0.000
41552	0.050	0.050	0.100
41553	0.050	0.050	0.200
41554	0.050	0.050	0.300
41555	0.050	0.050	0.400
41556	0.050	0.050	0.500
41557	0.050	0.050	0.600
41558	0.050	0.050	0.700
41559	0.050	0.050	0.800
41560	0.050	0.050	0.900
41561	0.050	0.150	0.000
41562	0.050	0.150	0.100
41563	0.050	0.150	0.200
41564	0.050	0.150	0.300
41565	0.050	0.150	0.400
41566	0.050	0.150	0.500
41567	0.050	0.150	0.600
41568	0.050	0.150	0.700
41569	0.050	0.150	0.800
41570	0.050	0.150	0.900
41571	0.050	0.250	0.000
41572	0.050	0.250	0.100
41573	0.050	0.250	0.200
41574	0.050	0.250	0.300
41575	0.050	0.250	0.400
41576	0.050	0.250	0.500
41577	0.050	0.250	0.600
41578	0.050	0.250	0.700
41579	0.050	0.250	0.800
41580	0.050	0.250	0.900
41581	0.050	0.350	0.000
41582	0.050	0.350	0.100
41583	0.050	0.350	0.200
41584	0.050	0.350	0.300
41585	0.050	0.350	0.400
41586	0.050	0.350	0.500
41587	0.050	0.350	0.600
41588	0.050	0.350	0.700
41589	0.050	0.350	0.800
41590	0.050	0.350	0.900
41591	0.050	0.450	0.000
41592	0.050	0.450	0.100
41593	0.050	0.450	0.200
41594	0.050	0.450	0.300
41595	0.050	0.450	0.400
41596	0.050	0.450	0.500
41597	0.050	0.450	0.600
41598	0.050	0.450	0.700
41599	0.050	0.450	0.800
41600	0.050	0.450	0.900
41601	0.050	0.550	0.000
41602	0.050	0.550	0.100
41603	0.050	0.550	0.200
41604	0.050	0.550	0.300
41605	0.050	0.550	0.400
41606	0.050	0.550	0.500
41607	0.050	0.550	0.600
41608	0.050	0.550	0.700
41609	0.050	0.550	0.800
41610	0.050	0.550	0.900
41611	0.050	0.650	0.000
41612	0.050	0.650	0.100
41613	0.050	0.650	0.200
41614	0.050	0.650	0.300
41615	0.050	0.650	0.400
41616	0.050	0.650	0.500
41617	0.050	0.650	0.600
41618	0.050	0.650	0.700
41619	0.050	0.650	0.800
41620	0.050	0.650	0.900
41621	0.050	0.750	0.000
41622	0.050	0.750	0.100
41623	0.050	0.750	0.200
41624	0.050	0.750	0.300
41625	0.050	0.750	0.400
41626	0.050	0.750	0.500
41627	0.050	0.750	0.600
41628	0.050	0.750	0.700
41629	0.050	0.750	0.800
41630	0.050	0.750	0.900
41631	0.050	0.850	0.000
41632	0.050	0.850	0.100
41633	0.050	0.850	0.200
41634	0.050	0.850	0.300
41635	0.050	0.850	0.400
41636	0.050	0.850	0.500
41637	0.050	0.850	0.600
41638	0.050	0.850	0.700
41639	0.050	0.850	0.800
41640	0.050	0.850	0.900
41641	0.050	1.050	0.000
41642	0.050	1.050	0.100
41643	0.050	1.050	0.200
41644	0.050	1.050	0.300
41645	0.050	1.050	0.400
41646	0.050	1.050	0.500
41647	0.050	1.050	0.600
41648	0.050	1.050	0.700
41649	0.050	1.050	0.800
41650	0.050	1.050	0.900
41651	0.150	0.050	0.000
41652	0.150	0.050	0.100
41653	0.150	0.050	0.200
41654	0.150	0.050	0.300
41655	0.150	0.050	0.400
41656	0.150	0.050	0.500
41657	0.150	0.050	0.600
41658	0.150	0.050	0.700
41659	0.150	0.050	0.800
41660	0.150	0.050	0.900
41661	0.150	0.150	0.000
41662	0.150	0.150	0.100
41663	0.150	0.150	0.200
41664	0.150	0.150	0.300
41665	0.150	0.150	0.400
41666	0.150	0.150	0.500
41667	0.150	0.150	0.600
41668	0.150	0.150	0.700
41669	0.150	0.150	0.800
41670	0.150	0.150	0.900
41671	0.150	0.250	0.000
41672	0.150	0.250	0.100
41673	0.150	0.250	0.200
41674	0.150	0.250	0.300
41675	0.150	0.250	0.400
41676	0.150	0.250	0.500
41677	0.150	0.250	0.600
41678	0.150	0.250	0.700
41679	0.150	0.250	0.800
41680	0.150	0.250	0.900
41681	0.150	0.350	0.000
41682	0.150	0.350	0.100
41683	0.150	0.350	0.200
41684	0.150	0.350	0.300
41685	0.150	0.350	0.400
41686	0.150	0.350	0.500
41687	0.150	0.350	0.600
41688	0.150	0.350	0.700
41689	0.150	0.350	0.800
41690	0.150	0.350	0.900
41691	0.150	0.450	0.000
41692	0.150	0.450	0.100
41693	0.150	0.450	0.200
41694	0.150	0.450	0.300
41695	0.150	0.450	0.400
41696	0.150	0.450	0.500
41697	0.150	0.450	0.600
41698	0.150	0.450	0.700
41699	0.150	0.450	0.800
41700	0.150	0.450	0.900
41701	0.150	0.550	0.000
41702	0.150	0.550	0.100
41703	0.150	0.550	0.200
41704	0.150	0.550	0.300
41705	0.150	0.550	0.400
41706	0.150	0.550	0.500
41707	0.150	0.550	0.600
41708	0.150	0.550	0.700
41709	0.150	0.550	0.800
41710	0.150	0.550	0.900
41711	0.150	0.650	0.000
41712	0.150	0.650	0.100
41713	0.150	0.650	0.200
41714	0.150	0.650	0.300
41715	0.150	0.650	0.400
41716	0.150	0.650	0.500
41717	0.150	0.650	0.600
41718	0.150	0.650	0.700
41719	0.150	0.650	0.800
41720	0.150	0.650	0.900
41721	0.150	0.750	0.000
41722	0.150	0.750	0.100
41723	0.150	0.750	0.200
41724	0.150	0.750	0.300
41725	0.150	0.750	0.400
41726	0.150	0.750	0.500
41727	0.150	0.750	0.600
41728	0.150	0.750	0.700
41729	0.150	0.750	0.800
41730	0.150	0.750	0.900
41731	0.150	0.950	0.000
41732	0.150	0.950	0.100
41733	0.150	0.950	0.200
41734	0.150	0.950	0.300
41735	0.150	0.950	0.400
41736	0.150	0.950	0.500
41737	0.150	0.950	0.600
41738	0.150	0.950	0.700
41739	0.150	0.950	0.800
41740	0.150	0.950	0.900
41741	0.150	1.050	0.000
41742	0.150	1.050	0.100
41743	0.150	1.050	0.200
41744	0.150	1.050	0.300
41745	0.150	1.050	0.400
41746	0.150	1.050	0.500
41747	0.150	1.050	0.600
41748	0.150	1.050	0.700
41749	0.150	1.050	0.800
41750	0.150	1.050	0.900
41751	0.250	0.050	0.000
41752	0.250	0.050	0.100
41753	0.250	0.050	0.200
41754	0.250	0.050	0.300
41755	0.250	0.050	0.400
41756	0.250	0.050	0.500
41757	0.250	0.050	0.600
41758	0.250	0.050	0.700
41759	0.250	0.050	0.800
41760	0.250	0.050	0.900
41761	0.250	0.150	0.000
41762	0.250	0.150	0.100
41763	0.250	0.150	0.200
41764	0.250	0.150	0.300
41765	0.250	0.150	0.400
41766	0.250	0.150	0.500
41767	0.250	0.150	0.600
41768	0.250	0.150	0.700
41769	0.250	0.150	0.800
41770	0.250	0.150	0.900
41771	0.250	0.250	0.000
41772	0.250	0.250	0.100
41773	0.250	0.250	0.200
41774	0.250	0.250	0.300
41775	0.250	0.250	0.400
41776	0.250	0.250	0.500
41777	0.250	0.250	0.600
41778	0.250	0.250	0.700
41779	0.250	0.250	0.800
41780	0.250	0.250	0.900
41781	0.250	0.350	0.000
41782	0.250	0.350	0.100
41783	0.250	0.350	0.200
41784	0.250	0.350	0.300
41785	0.250	0.350	0.400
41786	0.250	0.350	0.500
41787	0.250	0.350	0.600
41788	0.250	0.350	0.700
41789	0.250	0.350	0.800
41790	0.250	0.350	0.900
41791	0.250	0.450	0.000
41792	0.250	0.450	0.100
41793	0.250	0.450	0.200
41794	0.250	0.450	0.300
41795	0.250	0.450	0.400
41796	0.250	0.450	0.500
41797	0.250	0.450	0.600
41798	0.250	0.450	0.700
41799	0.250	0.450	0.800
41800	0.250	0.450	0.900
41801	0.250	0.850	0.000
41802	0.250	0.850	0.100
41803	0.250	0.850	0.200
41804	0.250	0.850	0.300
41805	0.250	0.850	0.400
41806	0.250	0.850	0.500
41807	0.250	0.850	0.600
41808	0.250	0.850	0.700
41809	0.250	0.850	0.800
41810	0.250	0.850	0.900
41811	0.250	1.050	0.000
41812	0.250	1.050	0.100
41813	0.250	1.050	0.200
41814	0.250	1.050	0.300
41815	0.250	1.050	0.400
41816	0.250	1.050	0.500
41817	0.250	1.050	0.600
41818	0.250	1.050	0.700
41819	0.250	1.050	0.800
41820	0.250	1.050	0.900
41821	0.350	0.050	0.000
41822	0.350	0.050	0.100
41823	0.350	0.050	0.200
41824	0.350	0.050	0.300
41825	0.350	0.050	0.400
41826	0.350	0.050	0.500
41827	0.350	0.050	0.600
41828	0.350	0.050	0.700
41829	0.350	0.050	0.800
41830	0.350	0.050	0.900
41831	0.350	0.150	0.000
41832	0.350	0.150	0.100
41833	0.350	0.150	0.200
41834	0.350	0.150	0.300
41835	0.350	0.150	0.400
41836	0.350	0.150	0.500
41837	0.350	0.150	0.600
41838	0.350	0.150	0.700
41839	0.350	0.150	0.800
41840	0.350	0.150	0.900
41841	0.350	0.750	0.000
41842	0.350	0.750	0.100
41843	0.350	0.750	0.200
41844	0.350	0.750	0.300
41845	0.350	0.750	0.400
41846	0.350	0.750	0.500
41847	0.350	0.750	0.600
41848	0.350	0.750	0.700
41849	0.350	0.750	0.800
41850	0.350	0.750	0.900
41851	0.350	0.850	0.000
41852	0.350	0.850	0.100
41853	0.350	0.850	0.200
41854	0.350	0.850	0.300
41855	0.350	0.850	0.400
41856	0.350	0.850	0.500
41857	0.350	0.850	0.600
41858	0.350	0.850	0.700
41859	0.350	0.850	0.800
41860	0.350	0.850	0.900
41861	0.350	0.950	0.000
41862	0.350	0.950	0.100
41863	0.350	0.950	0.200
41864	0.350	0.950	0.300
41865	0.350	0.950	0.400
41866	0.350	0.950	0.500
41867	0.350	0.950	0.600
41868	0.350	0.950	0.700
41869	0.350	0.950	0.800
41870	0.350	0.950	0.900
41871	0.350	1.050	0.000
41872	0.350	1.050	0.100
41873	0.350	1.050	0.200
41874	0.350	1.050	0.300
41875	0.350	1.050	0.400
41876	0.350	1.050	0.500
41877	0.350	1.050	0.600
41878	0.350	1.050	0.700
41879	0.350	1.050	0.800
41880	0.350	1.050	0.900
41881	0.450	0.050	0.000
41882	0.450	0.050	0.100
41883	0.450	0.050	0.200
41884	0.450	0.050	0.300
41885	0.450	0.050	0.400
41886	0.450	0.050	0.500
41887	0.450	0.050	0.600
41888	0.450	0.050	0.700
41889	0.450	0.050	0.800
41890	0.450	0.050	0.900
41891	0.450	0.150	0.000
41892	0.450	0.150	0.100
41893	0.450	0.150	0.200
41894	0.450	0.150	0.300
41895	0.450	0.150	0.400
41896	0.450	0.150	0.500
41897	0.450	0.150	0.600
41898	0.450	0.150	0.700
41899	0.450	0.150	0.800
41900	0.450	0.150	0.900
41901	0.450	0.750	0.000
41902	0.450	0.750	0.100
41903	0.450	0.750	0.200
41904	0.450	0.750	0.300
41905	0.450	0.750	0.400
41906	0.450	0.750	0.500
41907	0.450	0.750	0.600
41908	0.450	0.750	0.700
41909	0.450	0.750	0.800
41910	0.450	0.750	0.900
41911	0.450	0.850	0.000
41912	0.450	0.850	0.100
41913	0.450	0.850	0.200
41914	0.450	0.850	0.300
41915	0.450	0.850	0.400
41916	0.450	0.850	0.500
41917	0.450	0.850	0.600
41918	0.450	0.850	0.700
41919	0.450	0.850	0.800
41920	0.450	0.850	0.900
41921	0.450	0.950	0.000
41922	0.450	0.950	0.100
41923	0.450	0.950	0.200
41924	0.450	0.950	0.300
41925	0.450	0.950	0.400
41926	0.450	0.950	0.500
41927	0.450	0.950	0.600
41928	0.450	0.950	0.700
41929	0.450	0.950	0.800
41930	0.450	0.950	0.900
41931	0.450	1.050	0.000
41932	0.450	1.050	0.100
41933	0.450	1.050	0.200
41934	0.450	1.050	0.300
41935	0.450	1.050	0.400
41936	0.450	1.050	0.500
41937	0.450	1.050	0.600
41938	0.450	1.050	0.700
41939	0.450	1.050	0.800
41940	0.450	1.050	0.900
41941	0.550	0.050	0.000
41942	0.550	0.050	0.100
41943	0.550	0.050	0.200
41944	0.550	0.050	0.300
41945	0.550	0.050	0.400
41946	0.550	0.050	0.500
41947	0.550	0.050	0.600
41948	0.550	0.050	0.700
41949	0.550	0.050	0.800
41950	0.550	0.050	0.900
41951	0.550	0.150	0.000
41952	0.550	0.150	0.100
41953	0.550	0.150	0.200
41954	0.550	0.150	0.300
41955	0.550	0.150	0.400
41956	0.550	0.150	0.500
41957	0.550	0.150	0.600
41958	0.550	0.150	0.700
41959	0.550	0.150	0.800
41960	0.550	0.150	0.900
41961	0.550	0.250	0.000
41962	0.550	0.250	0.100
41963	0.550	0.250	0.200
41964	0.550	0.250	0.300
41965	0.550	0.250	0.400
41966	0.550	0.250	0.500
41967	0.550	0.250	0.600
41968	0.550	0.250	0.700
41969	0.550	0.250	0.800
41970	0.550	0.250	0.900
41971	0.550	0.750	0.000
41972	0.550	0.750	0.100
41973	0.550	0.750	0.200
41974	0.550	0.750	0.300
41975	0.550	0.750	0.400
41976	0.550	0.750	0.500
41977	0.550	0.750	0.600
41978	0.550	0.750	0.700
41979	0.550	0.750	0.800
41980	0.550	0.750	0.900
41981	0.550	0.850	0.000
41982	0.550	0.850	0.100
41983	0.550	0.850	0.200
41984	0.550	0.850	0.300
41985	0.550	0.850	0.400
41986	0.550	0.850	0.500
41987	0.550	0.850	0.600
41988	0.550	0.850	0.700
41989	0.550	0.850	0.800
41990	0.550	0.850	0.900
41991	0.550	0.950	0.000
41992	0.550	0.950	0.100
41993	0.550	0.950	0.200
41994	0.550	0.950	0.300
41995	0.550	0.950	0.400
41996	0.550	0.950	0.500
41997	0.550	0.950	0.600
41998	0.550	0.950	0.700
41999	0.550	0.950	0.800
42000	0.550	0.950	0.900
42001	0.550	1.050	0.000
42002	0.550	1.050	0.100
42003	0.550	1.050	0.200
42004	0.550	1.050	0.300
42005	0.550	1.050	0.400
42006	0.550	1.050	0.500
42007	0.550	1.050	0.600
42008	0.550	1.050	0.700
42009	0.550	1.050	0.800
42010	0.550	1.050	0.900
42011	0.650	0.050	0.000
42012	0.650	0.050	0.100
42013	0.650	0.050	0.200
42014	0.650	0.050	0.300
42015	0.650	0.050	0.400
42016	0.650	0.050	0.500
42017	0.650	0.050	0.600
42018	0.650	0.050	0.700
42019	0.650	0.050	0.800
42020	0.650	0.050	0.900
42021	0.650	0.150	0.000
42022	0.650	0.150	0.100
42023	0.650	0.150	0.200
42024	0.650	0.150	0.300
42025	0.650	0.150	0.400
42026	0.650	0.150	0.500
42027	0.650	0.150	0.600
42028	0.650	0.150	0.700
42029	0.650	0.150	0.800
42030	0.650	0.150	0.900
42031	0.650	0.850	0.000
42032	0.650	0.850	0.100
42033	0.650	0.850	0.200
42034	0.650	0.850	0.300
42035	0.650	0.850	0.400
42036	0.650	0.850	0.500
42037	0.650	0.850	0.600
42038	0.650	0.850	0.700
42039	0.650	0.850	0.800
42040	0.650	0.850	0.900
42041	0.650	0.950	0.000
42042	0.650	0.950	0.100
42043	0.650	0.950	0.200
42044	0.650	0.950	0.300
42045	0.650	0.950	0.400
42046	0.650	0.950	0.500
42047	0.650	0.950	0.600
42048	0.650	0.950	0.700
42049	0.650	0.950	0.800
42050	0.650	0.950	0.900
42051	0.650	1.050	0.000
42052	0.650	1.050	0.100
42053	0.650	1.050	0.200
42054	0.650	1.050	0.300
42055	0.650	1.050	0.400
42056	0.650	1.050	0.500
42057	0.650	1.050	0.600
42058	0.650	1.050	0.700
42059	0.650	1.050	0.800
42060	0.650	1.050	0.900
42061	0.100	0.000	0.000
42062	0.100	0.000	0.100
42063	0.100	0.000	0.200
42064	0.100	0.000	0.300
42065	0.100	0.000	0.400
42066	0.100	0.000	0.500
42067	0.100	0.000	0.600
42068	0.100	0.000	0.700
42069	0.100	0.000	0.800
42070	0.100	0.000	0.900
42071	0.100	0.050	0.000
42072	0.100	0.050	0.100
42073	0.100	0.050	0.200
42074	0.100	0.050	0.300
42075	0.100	0.050	0.400
42076	0.100	0.050	0.500
42077	0.100	0.050	0.600
42078	0.100	0.050	0.700
42079	0.100	0.050	0.800
42080	0.100	0.050	0.900
42081	0.100	0.100	0.000
42082	0.100	0.100	0.100
42083	0.100	0.100	0.200
42084	0.100	0.100	0.300
42085	0.100	0.100	0.400
42086	0.100	0.100	0.500
42087	0.100	0.100	0.600
42088	0.100	0.100	0.700
42089	0.100	0.100	0.800
42090	0.100	0.100	0.900
42091	0.100	0.150	0.000
42092	0.100	0.150	0.100
42093	0.100	0.150	0.200
42094	0.100	0.150	0.300
42095	0.100	0.150	0.400
42096	0.100	0.150	0.500
42097	0.100	0.150	0.600
42098	0.100	0.150	0.700
42099	0.100	0.150	0.800
42100	0.100	0.150	0.900
42101	0.100	0.200	0.000
42102	0.100	0.200	0.100
42103	0.100	0.200	0.200
42104	0.100	0.200	0.300
42105	0.100	0.200	0.400
42106	0.100	0.200	0.500
42107	0.100	0.200	0.600
42108	0.100	0.200	0.700
42109	0.100	0.200	0.800
42110	0.100	0.200	0.900
42111	0.100	0.250	0.000
42112	0.100	0.250	0.100
42113	0.100	0.250	0.200
42114	0.100	0.250	0.300
42115	0.100	0.250	0.400
42116	0.100	0.250	0.500
42117	0.100	0.250	0.600
42118	0.100	0.250	0.700
42119	0.100	0.250	0.800
42120	0.100	0.250	0.900
42121	0.100	0.300	0.000
42122	0.100	0.300	0.100
42123	0.100	0.300	0.200
42124	0.100	0.300	0.300
42125	0.100	0.300	0.400
42126	0.100	0.300	0.500
42127	0.100	0.300	0.600
42128	0.100	0.300	0.700
42129	0.100	0.300	0.800
42130	0.100	0.300	0.900
42131	0.100	0.350	0.000
42132	0.100	0.350	0.100
42133	0.100	0.350	0.200
42134	0.100	0.350	0.300
42135	0.100	0.350	0.400
42136	0.100	0.350	0.500
42137	0.100	0.350	0.600
42138	0.100	0.350	0.700
42139	0.100	0.350	0.800
42140	0.100	0.350	0.900
42141	0.100	0.400	0.000
42142	0.100	0.400	0.100
42143	0.100	0.400	0.200
42144	0.100	0.400	0.300
42145	0.100	0.400	0.400
42146	0.100	0.400	0.500
42147	0.100	0.400	0.600
42148	0.100	0.400	0.700
42149	0.100	0.400	0.800
42150	0.100	0.400	0.900
42151	0.100	0.450	0.000
42152	0.100	0.450	0.100
42153	0.100	0.450	0.200
42154	0.100	0.450	0.300
42155	0.100	0.450	0.400
42156	0.100	0.450	0.500
42157	0.100	0.450	0.600
42158	0.100	0.450	0.700
42159	0.100	0.450	0.800
42160	0.100	0.450	0.900
42161	0.100	0.500	0.000
42162	0.100	0.500	0.100
42163	0.100	0.500	0.200
42164	0.100	0.500	0.300
42165	0.100	0.500	0.400
42166	0.100	0.500	0.500
42167	0.100	0.500	0.600
42168	0.100	0.500	0.700
42169	0.100	0.500	0.800
42170	0.100	0.500	0.900
42171	0.100	0.550	0.000
42172	0.100	0.550	0.100
42173	0.100	0.550	0.200
42174	0.100	0.550	0.300
42175	0.100	0.550	0.400
42176	0.100	0.550	0.500
42177	0.100	0.550	0.600
42178	0.100	0.550	0.700
42179	0.100	0.550	0.800
42180	0.100	0.550	0.900
42181	0.100	0.600	0.000
42182	0.100	0.600	0.100
42183	0.100	0.600	0.200
42184	0.100	0.600	0.300
42185	0.100	0.600	0.400
42186	0.100	0.600	0.500
42187	0.100	0.600	0.600
42188	0.100	0.600	0.700
42189	0.100	0.600	0.800
42190	0.100	0.600	0.900
42191	0.100	0.650	0.000
42192	0.100	0.650	0.100
42193	0.100	0.650	0.200
42194	0.100	0.650	0.300
42195	0.100	0.650	0.400
42196	0.100	0.650	0.500
42197	0.100	0.650	0.600
42198	0.100	0.650	0.700
42199	0.100	0.650	0.800
42200	0.100	0.650	0.900
42201	0.100	0.700	0.000
42202	0.100	0.700	0.100
42203	0.100	0.700	0.200
42204	0.100	0.700	0.300
42205	0.100	0.700	0.400
42206	0.100	0.700	0.500
42207	0.100	0.700	0.600
42208	0.100	0.700	0.700
42209	0.100	0.700	0.800
42210	0.100	0.700	0.900
42211	0.100	0.750	0.000
42212	0.100	0.750	0.100
42213	0.100	0.750	0.200
42214	0.100	0.750	0.300
42215	0.100	0.750	0.400
42216	0.100	0.750	0.500
42217	0.100	0.750	0.600
42218	0.100	0.750	0.700
42219	0.100	0.750	0.800
42220	0.100	0.750	0.900
42221	0.100	0.800	0.000
42222	0.100	0.800	0.100
42223	0.100	0.800	0.200
42224	0.100	0.800	0.300
42225	0.100	0.800	0.400
42226	0.100	0.800	0.500
42227	0.100	0.800	0.600
42228	0.100	0.800	0.700
42229	0.100	0.800	0.800
42230	0.100	0.800	0.900
42231	0.100	0.850	0.000
42232	0.100	0.850	0.100
42233	0.100	0.850	0.200
42234	0.100	0.850	0.300
42235	0.100	0.850	0.400
42236	0.100	0.850	0.500
42237	0.100	0.850	0.600
42238	0.100	0.850	0.700
42239	0.100	0.850	0.800
42240	0.100	0.850	0.900
42241	0.100	0.950	0.000
42242	0.100	0.950	0.100
42243	0.100	0.950	0.200
42244	0.100	0.950	0.300
42245	0.100	0.950	0.400
42246	0.100	0.950	0.500
42247	0.100	0.950	0.600
42248	0.100	0.950	0.700
42249	0.100	0.950	0.800
42250	0.100	0.950	0.900
42251	0.100	1.000	0.000
42252	0.100	1.000	0.100
42253	0.100	1.000	0.200
42254	0.100	1.000	0.300
42255	0.100	1.000	0.400
42256	0.100	1.000	0.500
42257	0.100	1.000	0.600
42258	0.100	1.000	0.700
42259	0.100	1.000	0.800
42260	0.100	1.000	0.900
42261	0.100	1.050	0.000
42262	0.100	1.050	0.100
42263	0.100	1.050	0.200
42264	0.100	1.050	0.300
42265	0.100	1.050	0.400
42266	0.100	1.050	0.500
42267	0.100	1.050	0.600
42268	0.100	1.050	0.700
42269	0.100	1.050	0.800
42270	0.100	1.050	0.900
42271	0.100	1.100	0.000
42272	0.100	1.100	0.100
42273	0.100	1.100	0.200
42274	0.100	1.100	0.300
42275	0.100	1.100	0.400
42276	0.100	1.100	0.500
42277	0.100	1.100	0.600
42278	0.100	1.100	0.700
42279	0.100	1.100	0.800
42280	0.100	1.100	0.900
42281	0.200	0.000	0.000
42282	0.200	0.000	0.100
42283	0.200	0.000	0.200
42284	0.200	0.000	0.300
42285	0.200	0.000	0.400
42286	0.200	0.000	0.500
42287	0.200	0.000	0.600
42288	0.200	0.000	0.700
42289	0.200	0.000	0.800
42290	0.200	0.000	0.900
42291	0.200	0.050	0.000
42292	0.200	0.050	0.100
42293	0.200	0.050	0.200
42294	0.200	0.050	0.300
42295	0.200	0.050	0.400
42296	0.200	0.050	0.500
42297	0.200	0.050	0.600
42298	0.200	0.050	0.700
42299	0.200	0.050	0.800
42300	0.200	0.050	0.900
42301	0.200	0.100	0.000
42302	0.200	0.100	0.100
42303	0.200	0.100	0.200
42304	0.200	0.100	0.300
42305	0.200	0.100	0.400
42306	0.200	0.100	0.500
42307	0.200	0.100	0.600
42308	0.200	0.100	0.700
42309	0.200	0.100	0.800
42310	0.200	0.100	0.900
42311	0.200	0.250	0.000
42312	0.200	0.250	0.100
42313	0.200	0.250	0.200
42314	0.200	0.250	0.300
42315	0.200	0.250	0.400
42316	0.200	0.250	0.500
42317	0.200	0.250	0.600
42318	0.200	0.250	0.700
42319	0.200	0.250	0.800
42320	0.200	0.250	0.900
42321	0.200	0.300	0.000
42322	0.200	0.300	0.100
42323	0.200	0.300	0.200
42324	0.200	0.300	0.300
42325	0.200	0.300	0.400
42326	0.200	0.300	0.500
42327	0.200	0.300	0.600
42328	0.200	0.300	0.700
42329	0.200	0.300	0.800
42330	0.200	0.300	0.900
42331	0.200	0.350	0.000
42332	0.200	0.350	0.100
42333	0.200	0.350	0.200
42334	0.200	0.350	0.300
42335	0.200	0.350	0.400
42336	0.200	0.350	0.500
42337	0.200	0.350	0.600
42338	0.200	0.350	0.700
42339	0.200	0.350	0.800
42340	0.200	0.350	0.900
42341	0.200	0.550	0.000
42342	0.200	0.550	0.100
42343	0.200	0.550	0.200
42344	0.200	0.550	0.300
42345	0.200	0.550	0.400
42346	0.200	0.550	0.500
42347	0.200	0.550	0.600
42348	0.200	0.550	0.700
42349	0.200	0.550	0.800
42350	0.200	0.550	0.900
42351	0.200	0.600	0.000
42352	0.200	0.600	0.100
42353	0.200	0.600	0.200
42354	0.200	0.600	0.300
42355	0.200	0.600	0.400
42356	0.200	0.600	0.500
42357	0.200	0.600	0.600
42358	0.200	0.600	0.700
42359	0.200	0.600	0.800
42360	0.200	0.600	0.900
42361	0.200	0.950	0.000
42362	0.200	0.950	0.100
42363	0.200	0.950	0.200
42364	0.200	0.950	0.300
42365	0.200	0.950	0.400
42366	0.200	0.950	0.500
42367	0.200	0.950	0.600
42368	0.200	0.950	0.700
42369	0.200	0.950	0.800
42370	0.200	0.950	0.900
42371	0.200	1.000	0.000
42372	0.200	1.000	0.100
42373	0.200	1.000	0.200
42374	0.200	1.000	0.300
42375	0.200	1.000	0.400
42376	0.200	1.000	0.500
42377	0.200	1.000	0.600
42378	0.200	1.000	0.700
42379	0.200	1.000	0.800
42380	0.200	1.000	0.900
42381	0.200	1.050	0.000
42382	0.200	1.050	0.100
42383	0.200	1.050	0.200
42384	0.200	1.050	0.300
42385	0.200	1.050	0.400
42386	0.200	1.050	0.500
42387	0.200	1.050	0.600
42388	0.200	1.050	0.700
42389	0.200	1.050	0.800
42390	0.200	1.050	0.900
42391	0.200	1.100	0.000
42392	0.200	1.100	0.100
42393	0.200	1.100	0.200
