,ID,k,g,s,macro_m,min,max,mag_avg,ray_avg,min_mag,max_mag,const
2183,45247.0,1.2,1.15,0.7,-0.7797270955165694,84,291221,-0.769556,453.194,0.1426380402211856,494.51419894349885,0.001698071907395
2184,45248.0,1.2,1.15,0.8,-0.7797270955165694,70,483953,-0.698745,411.493,0.118865083974697,821.7873426400935,0.0016980726282099
2185,45249.0,1.2,1.15,0.9,-0.7797270955165694,82,294013,-0.774978,456.387,0.1392419065398444,499.25525204267433,0.0016980720309737
2186,45250.0,1.2,1.2,0.0,-0.7142857142857143,44,68904,-0.660924,424.88,0.0684443984183769,107.1839279231783,0.0015555545095085
2187,45251.0,1.2,1.2,0.1,-0.7142857142857143,41,128195,-0.729298,468.835,0.0637777000437254,199.4142013928141,0.001555553659603
2188,45252.0,1.2,1.2,0.2,-0.7142857142857143,57,169033,-0.767489,493.386,0.0886666281572642,262.94010802292723,0.001555554879952
2189,45253.0,1.2,1.2,0.3,-0.7142857142857143,42,126328,-0.696092,447.488,0.0653332916189931,196.5100967534325,0.0015555545623569
2190,45254.0,1.2,1.2,0.4,-0.7142857142857143,47,126024,-0.683073,439.118,0.073111170573741,196.0374927741518,0.0015555568207178
2191,45255.0,1.2,1.2,0.5,-0.7142857142857143,61,130218,-0.706061,453.897,0.0948887544971656,202.56104644445767,0.0015555533524125
2192,45256.0,1.2,1.2,0.6,-0.7142857142857143,51,147187,-0.69353,445.841,0.079333282493086,228.9574088296052,0.0015555545586879
2193,45257.0,1.2,1.2,0.7,-0.7142857142857143,79,271502,-0.707808,455.02,0.1228887345611182,422.3359140609204,0.0015555536020394
2194,45258.0,1.2,1.2,0.8,-0.7142857142857143,82,685613,-0.672716,432.461,0.1275553448750291,1066.507349582968,0.0015555529862808
2195,45259.0,1.2,1.2,0.9,-0.7142857142857143,127,334587,-0.713049,458.389,0.197555401634856,520.4682611559178,0.0015555543435815
2196,45260.0,1.2,1.25,0.0,-0.6568144499178982,45,130814,-0.667699,466.794,0.0643676975282458,187.11546632133235,0.0014303932784054
2197,45261.0,1.2,1.25,0.1,-0.6568144499178982,51,97591,-0.638795,446.587,0.0729500522854449,139.59350103115406,0.0014303931820675
2198,45262.0,1.2,1.25,0.2,-0.6568144499178982,35,132666,-0.609355,426.005,0.0500637903310994,189.76465165901809,0.0014303940094599
2199,45263.0,1.2,1.25,0.3,-0.6568144499178982,64,171431,-0.694046,485.213,0.0915452471388854,245.21395722291035,0.001430394486545
2200,45264.0,1.2,1.25,0.4,-0.6568144499178982,66,173414,-0.716903,501.192,0.0944061317818321,248.05068086082773,0.0014303959360883
2201,45265.0,1.2,1.25,0.5,-0.6568144499178982,65,180848,-0.631993,441.831,0.0929756965898726,258.6841350290043,0.0014303953321518
2202,45266.0,1.2,1.25,0.6,-0.6568144499178982,64,254978,-0.647451,452.638,0.0915452613346648,364.7191819467213,0.0014303947083541
2203,45267.0,1.2,1.25,0.7,-0.6568144499178982,69,309471,-0.660924,462.057,0.0986972516377849,442.66575596517305,0.0014303949512722
2204,45268.0,1.2,1.25,0.8,-0.6568144499178982,92,576602,-0.690172,482.504,0.1315964717390944,824.7694434533184,0.0014303964319466
2205,45269.0,1.2,1.25,0.9,-0.6568144499178982,159,274870,-0.676602,473.017,0.2274330901426376,393.17316658809307,0.0014303967933499
2206,45270.0,1.2,1.3,0.0,-0.606060606060606,38,96420,-0.537255,407.053,0.0501548692676383,127.26138144172872,0.0013198649807273
2207,45271.0,1.2,1.3,0.1,-0.606060606060606,14,210286,-0.649539,492.126,0.0184780848807012,277.54875408736785,0.0013198632057643
2208,45272.0,1.2,1.3,0.2,-0.606060606060606,57,188248,-0.617068,467.523,0.0752323971227083,248.46225076413356,0.0013198666161878
2209,45273.0,1.2,1.3,0.3,-0.606060606060606,48,115565,-0.560495,424.661,0.0633534984375772,152.5301468112212,0.0013198645507828
2210,45274.0,1.2,1.3,0.4,-0.606060606060606,59,202497,-0.58663,444.462,0.0778720565537661,267.2687768808132,0.001319865365318
2211,45275.0,1.2,1.3,0.5,-0.606060606060606,74,157977,-0.663371,502.606,0.0976698527275838,208.50797735602043,0.001319862874697
2212,45276.0,1.2,1.3,0.6,-0.606060606060606,75,208443,-0.603396,457.165,0.098989861428587,275.1165824767863,0.0013198648190478
2213,45277.0,1.2,1.3,0.7,-0.606060606060606,91,206947,-0.590168,447.143,0.1201076344704043,273.1419190191952,0.0013198641150593
2214,45278.0,1.2,1.3,0.8,-0.606060606060606,110,717415,-0.626543,474.702,0.1451852530640275,946.8916211539027,0.0013198659369457
2215,45279.0,1.2,1.3,0.9,-0.606060606060606,109,313187,-0.587688,445.264,0.1438651945811922,413.36429995687945,0.0013198641704696
2216,45280.0,1.2,1.35,0.0,-0.5610098176718092,52,89169,-0.506114,414.252,0.0635312032289524,108.94257424466268,0.001221753908249
2217,45281.0,1.2,1.35,0.1,-0.5610098176718092,43,146773,-0.596708,488.403,0.0525353939267367,179.32040401881233,0.0012217533471334
2218,45282.0,1.2,1.35,0.2,-0.5610098176718092,40,106598,-0.551016,451.004,0.0488701652313504,130.2365468332875,0.0012217541307837
2219,45283.0,1.2,1.35,0.3,-0.5610098176718092,54,179171,-0.484281,396.382,0.0659746759439127,218.9027530286441,0.0012217532582206
