,ID,min,max,mag_avg,ray_avg,min_mag,max_mag,const,k,g,s,macro_m
4096,8582,96,87832,-5.01482,500.842,0.9612267341796416,879.4423595465238,0.0100127784810379,1.65,0.8,0.7,-4.597701149425282
4097,43783,45,91124,-0.889294,465.518,0.0859649465756426,174.0771064835302,0.0019103321461253,0.35,1.25,0.6,-0.8771929824561404
4098,47917,39,89089,-12.711,481.528,1.0294915352793608,2351.701830423153,0.0263972188533169,1.2,0.35,0.7,-12.12121212121212
4099,7190,59,94903,-1.99689,428.67,0.2748419763454405,442.0903064595143,0.0046583385821261,1.15,0.7,0.6,-2.1390374331550803
4100,9924,44,108787,-0.765246,462.955,0.0727302307999697,179.8205367735525,0.0016529597909084,0.65,1.2,0.5,-0.7590132827324478
4101,7146,19,14509,-35.3263,446.085,1.5046453030252085,1148.9946685048817,0.0791918580539583,0.75,0.3,0.6,-36.36363636363637
4102,46037,101,280594,-0.556061,482.582,0.1163784828277888,323.3178614908969,0.0011522622062157,1.6,1.5,0.7,-0.5291005291005292
4103,45029,119,381809,-0.56612,473.115,0.1423930334062542,456.8650562336852,0.0011965801126575,1.05,1.35,0.9,-0.5494505494505494
4104,45038,79,188760,-0.486453,469.08,0.0819258697876694,195.7509769762088,0.0010370363264261,1.05,1.45,0.8,-0.4761904761904761
4105,7075,319,51080,1.15703,458.237,0.8054621735041037,128.97494615231855,0.0025249597915489,0.05,0.2,0.6,1.1594202898550725
4106,8159,48,66946,-6.86176,496.253,0.6637027483964834,925.671754044812,0.0138271405915934,0.95,0.4,0.5,-6.349206349206348
4107,47616,94,188378,-1.34002,461.488,0.272947248899213,546.9920941822973,0.0029036941372256,1.5,1.0,0.6,-1.3333333333333333
4108,32733,71,18775,12.691,466.2,1.932777777777778,511.09722222222223,0.0272222222222222,0.55,0.35,0.5,12.500000000000004
4109,9192,45,56912,-2.22795,498.732,0.2010253001612088,254.23893072832703,0.0044672288924713,0.95,0.7,0.1,-2.0512820512820515
4110,46642,42,40040,-2.72498,450.457,0.2540734409721683,242.21668039346707,0.0060493676421944,1.0,0.6,0.2,-2.7777777777777777
4111,43750,50,85614,-0.427364,438.103,0.0487743749757477,83.51538678347329,0.0009754874995149,0.3,1.65,0.3,-0.4479283314669653
4112,49258,28,37721,-44.013,454.726,2.7101243386127027,3651.021434886063,0.0967901549504536,1.0,0.15,0.8,-44.44444444444444
4113,9896,27,163122,-0.969817,448.665,0.0583621610778643,352.59823849419945,0.0021615615214023,0.55,1.1,0.4,-0.9925558312655084
4114,10100,99,277593,-0.510767,498.976,0.1013394091098569,284.15263225285383,0.001023630395049,1.35,1.5,0.4,-0.4700352526439483
4115,43600,31,153876,-0.978567,449.342,0.0675111095780051,335.1077257233911,0.0021777777283227,0.25,1.25,0.3,-1.0
4116,45416,74,166764,-0.326591,398.908,0.060584731316494,136.5317855846461,0.000818712585358,1.25,1.65,0.6,-0.3759398496240602
4117,48040,56,4023,32.3733,408.795,4.434752871243533,318.5894785895131,0.0791920155579202,1.3,0.25,0.0,36.36363636363633
4118,12724,128,37993,2.99788,495.567,0.7743224225987606,229.8346234515212,0.0060493939265528,0.35,0.25,0.0,2.777777777777777
4119,43321,32,66916,-1.12306,453.81,0.0791915559375068,165.5994424098191,0.002474736123047,0.1,1.3,0.4,-1.1363636363636362
4120,47342,75,24784,-6.73314,440.574,1.1461990494218903,378.76529654496176,0.0152826539922918,1.4,0.55,0.2,-7.017543859649116
4121,47402,55,77074,-1.82872,472.342,0.2129380829991828,298.3998147105275,0.003871601509076,1.4,0.85,0.2,-1.7777777777777777
4122,7948,238,60961,1.856,479.389,0.9214395824685172,236.016295743123,0.0038715948843215,0.15,0.4,0.3,1.777777777777778
4123,47614,49,143328,-1.43329,493.609,0.1422810564637192,416.1808012414684,0.0029036950298718,1.5,1.0,0.4,-1.3333333333333333
4124,33208,105,35540,3.76064,453.292,0.8711100129717709,294.8499986763499,0.0082962858378263,0.35,0.4,0.0,3.809523809523809
4125,43423,26,154354,-1.1974,461.854,0.0674074491072936,400.1772845964309,0.0025925941964343,0.15,1.25,0.6,-1.1904761904761905
4126,48073,51,26814,-9.00493,465.178,0.987259565155704,519.0662349036284,0.0193580306893275,1.3,0.45,0.3,-8.88888888888889
4127,10286,53,74757,-0.900418,466.173,0.1023700514615818,144.39392334176367,0.0019315104049355,0.25,1.3,0.8,-0.8869179600886916
4128,45557,84,502444,-0.644204,425.964,0.1270368763557483,759.8680512343766,0.0015123437661398,1.35,1.25,0.7,-0.6944444444444444
4129,44271,49,137189,-0.469223,483.168,0.04758578175707,133.22950639736075,0.0009711384032055,0.6,1.55,0.4,-0.4459308807134893
4130,9671,31,111807,-0.791976,413.667,0.0593502890005729,214.05734717055023,0.0019145254516313,0.45,1.2,0.3,-0.8791208791208791
4131,41937,36,127189,-1.29095,474.228,0.0979996963485918,346.23564941336235,0.0027222137874608,0.45,1.05,0.6,-1.25
4132,49844,108,65691,-1.22538,457.172,0.2894775708048611,176.07473244205678,0.0026803478778227,0.7,0.95,0.99,-1.2307692307692308
4133,46738,77,195077,-0.885074,491.758,0.1385858450701361,351.1027389447656,0.001799816169742,1.0,1.1,0.8,-0.8264462809917354
4134,43116,345,581,-0.445178,459.431,0.3342970108677908,0.5629755458382216,0.000968976843095,1.05,1.5,0.99,-0.4449388209121245
4135,45406,94,259307,-0.425448,457.14,0.0874832917705735,241.33010573566085,0.0009306733167082,1.25,1.55,0.6,-0.4273504273504273
4136,10220,64,170957,-0.506147,452.628,0.0715673975096547,191.1710558759069,0.0011182405860883,1.55,1.5,0.4,-0.5134788189987163
4137,13489,31,79959,-1.01815,392.715,0.0803703703703703,207.30111111111117,0.0025925925925925,0.75,0.95,0.0,-1.1904761904761905
4138,49394,34,3566,92.0949,422.885,7.404439977771735,776.5950870804119,0.217777646405051,0.9,0.0,0.4,100.00000000000006
4139,45081,31,106712,-0.56821,405.067,0.043485423399092,149.69085489560987,0.001402755593519,1.1,1.25,0.1,-0.644122383252818
4140,42186,229,49786,2.13498,441.157,1.1082458625840688,240.93942582799323,0.0048395015833365,0.1,0.6,0.5,2.222222222222222
4141,7200,46,156440,-2.45168,481.268,0.2343336353133805,796.938128444027,0.0050942094633343,1.25,0.7,0.6,-2.339181286549708
4142,43826,88,72956,-0.437562,462.12,0.0833235003895092,69.07896925473902,0.0009468579589716,0.35,1.65,0.9,-0.4347826086956522
4143,47878,17,147367,30.5213,420.447,1.2340725465992146,10697.739351452145,0.0725925027411302,1.2,0.1,0.8,33.33333333333336
4144,47795,82,225094,-1.13297,442.207,0.2100906136718776,576.7089828519223,0.002562080654535,1.6,1.1,0.5,-1.176470588235294
4145,50219,243,65748,-1.1069,457.445,0.587997901387052,159.0933581086251,0.0024197444501524,1.45,1.05,0.99,-1.111111111111111
4146,50199,232,69800,-0.789551,464.063,0.3947219062928955,118.75684939329358,0.0017013875271245,1.4,1.2,0.99,-0.78125
4147,49065,32,73333,-5.54778,509.491,0.3484437605374776,798.5133216092139,0.0108888675167961,1.05,0.45,0.5,-5.0
4148,45921,53,77618,-0.731236,510.373,0.0759356549033745,111.20705023188924,0.001432748205724,1.55,1.35,0.1,-0.6578947368421052
4149,10078,74,209917,-0.498808,501.035,0.0736710848543514,208.98396107257972,0.0009955552007344,1.25,1.5,0.6,-0.4571428571428571
4150,43835,48,61480,-1.02671,453.772,0.1086053789127579,139.1053894907575,0.0022626120606824,0.4,1.15,0.8,-1.038961038961039
4151,33311,42,135833,-0.304743,401.258,0.0318976967437409,103.16094861410862,0.000759468970089,0.85,1.7,0.0,-0.3487358326068003
4152,8910,122,18156,-18.5245,489.106,4.620652782832351,687.6440321729849,0.03787420313797,1.55,0.6,0.4,-17.391304347826104
4153,8414,330,99269,1.10553,458.148,0.796303596217816,239.54018694832237,0.00241304120066,0.05,0.0,0.7,1.10803324099723
4154,10605,140,127212,-0.491811,439.807,0.1565539884540264,142.25389985152577,0.0011182427746716,1.55,1.5,0.9,-0.5134788189987163
4155,8554,0,738931,4.7717,443.695,0.0,7946.803666257226,0.010754459707682,1.45,0.0,0.7,4.938271604938272
4156,47486,32,164841,-2.58093,426.643,0.1935804876676753,997.1875364883522,0.0060493902396148,1.45,0.75,0.6,-2.777777777777777
4157,7135,91,25332,12.9228,489.551,2.402149724952048,668.6951300273108,0.0263972497247477,0.65,0.2,0.6,12.121212121212125
4158,39551,25,85625,-2.14612,433.604,0.1237373271464285,423.8003454765177,0.0049494930858571,0.65,0.75,0.0,-2.272727272727273
4159,47761,59,47551,-1.71587,427.436,0.2368455862398113,190.88549951337745,0.0040143319701662,1.6,0.95,0.1,-1.8433179723502309
4160,8203,48,122776,-2.04288,485.444,0.2019970171636687,516.6747037351373,0.0042082711909097,1.35,0.8,0.5,-1.9323671497584536
4161,48467,18,311460,3.23272,475.013,0.1224997210602657,2119.653506746132,0.0068055400589036,1.6,0.2,0.7,3.125
4162,49700,74,53056,-0.83544,461.304,0.1340169606159929,96.08653868165028,0.0018110400083242,0.4,1.25,0.99,-0.8316008316008315
4163,47467,73,322604,-10.6967,491.173,1.589784251170158,7025.626829650653,0.0217778664543857,1.45,0.55,0.7,-9.999999999999991
4164,45138,115,281243,-0.44222,454.855,0.1118055204405799,273.43060856756546,0.0009722219168746,1.1,1.5,0.8,-0.4464285714285714
4165,47725,87,77498,-5.05212,469.77,0.9356375247461524,833.4486999169808,0.010754454307427,1.6,0.75,0.5,-4.938271604938274
4166,49869,118,78686,-0.952136,454.694,0.247093755360748,164.7696545281002,0.0020940148759385,0.75,1.05,0.99,-0.9615384615384616
4167,43818,52,101295,-0.42453,448.356,0.0492366779969488,95.91210187886412,0.000946859192249,0.35,1.65,0.1,-0.4347826086956522
4168,49654,347,585,-0.617925,457.533,0.4686437371730563,0.7900766174243169,0.0013505583203834,0.3,1.45,0.99,-0.6201550387596899
4169,46515,40,118999,-1.39032,402.2,0.138271506713078,411.3542756837394,0.0034567876678269,0.9,0.8,0.5,-1.587301587301587
4170,48957,42,137264,-4.07682,449.283,0.3811104359612982,1245.5414971855153,0.0090740579990785,0.9,0.5,0.7,-4.166666666666667
4171,47371,49,27282,-3.27871,496.825,0.3233669601972525,180.04280424696825,0.0065993257183112,1.4,0.7,0.1,-3.0303030303030303
4172,31123,31,43211,-2.35663,432.851,0.1687775470080928,235.2595672182807,0.005444437000261,0.7,0.7,0.1,-2.5000000000000004
4173,45741,59,86721,-0.610778,454.344,0.0793141364252636,116.57968177856428,0.0013443073970383,1.45,1.35,0.1,-0.6172839506172838
4174,45787,94,472629,-1.00766,496.249,0.1908720017571823,959.6983331754824,0.0020305532101827,1.5,1.15,0.7,-0.9324009324009326
4175,45621,74,139188,-0.710962,457.864,0.1149057099924868,216.1283238166792,0.0015527798647633,1.4,1.25,0.1,-0.7130124777183601
4176,44054,52,77576,-0.590175,426.146,0.0720154594904093,107.43598625823074,0.0013849126825078,0.5,1.35,0.7,-0.6359300476947535
4177,43871,35,103845,-0.679196,456.118,0.0521177853099417,154.63346901459713,0.001489079580284,0.4,1.35,0.4,-0.6837606837606836
4178,49943,135,128121,-1.245,457.346,0.3675007543522847,348.7745492471783,0.0027222278100169,0.9,0.9,0.99,-1.25
4179,48959,44,111264,-3.96108,436.528,0.3992585126269105,1009.6158897481948,0.009074057105157,0.9,0.5,0.9,-4.166666666666667
4180,41891,91,28281,3.72825,479.347,0.7077769340373467,219.96307111549672,0.0077777685059049,0.45,0.15,0.0,3.571428571428571
4181,49171,53,12165,12.9731,476.561,1.4427834002362765,331.1596238466849,0.0272223283063448,0.7,0.1,0.1,12.499999999999998
4182,9783,31,46175,-1.27732,461.889,0.0857282160865489,127.69356057407732,0.0027654263253725,0.05,1.3,0.5,-1.2698412698412695
4183,33373,59,63711,-1.17206,402.298,0.1718913342845353,185.61642031528868,0.0029134124455005,1.25,0.9,0.0,-1.3377926421404682
4184,7983,19,65590,-3.56569,470.726,0.1439226004087303,496.83596635834857,0.0075748737057226,0.55,0.7,0.3,-3.4782608695652177
4185,41915,10,87820,-2.16006,416.583,0.0518518518518518,455.36296296296297,0.0051851851851851,0.45,0.85,0.4,-2.380952380952382
4186,20763,54,6404,-23.8578,465.594,2.767048544440006,328.1514607147,0.0512416397118519,0.6,0.45,0.0,-23.52941176470589
4187,49021,32,25869,-4.87896,453.668,0.3441431178747454,278.2074473844309,0.0107544724335857,1.0,0.45,0.1,-4.938271604938271
4188,43896,55,65277,-0.571736,457.462,0.0687389990862629,81.58319351552697,0.0012497999833865,0.4,1.45,0.9,-0.5738880918220947
4189,10533,139,250035,-0.456814,458.854,0.1383820256552193,248.92337974606303,0.0009955541414044,1.25,1.5,0.9,-0.4571428571428571
4190,48417,31,84244,8.77902,403.118,0.6751115554254584,1834.648318556849,0.0217777921104986,1.55,0.45,0.7,9.999999999999996
4191,47798,120,147057,-1.2378,483.12,0.307451564828614,376.7742064083458,0.0025620963735717,1.6,1.1,0.8,-1.176470588235294
4192,44257,25,130394,-0.420094,403.162,0.0260499501441108,135.87028796364737,0.0010419980057644,0.6,1.5,0.0,-0.4784688995215311
4193,44681,50,106179,-0.533051,440.583,0.0604938229573088,128.4634725556819,0.0012098764591461,0.85,1.35,0.4,-0.5555555555555555
4194,27820,73,191788,-0.790237,476.259,0.1211259020826902,318.22595217308225,0.0016592589326395,0.9,1.15,0.7,-0.7619047619047621
4195,9037,75,3868,-57.6608,463.347,9.333307434816671,481.34977543827847,0.1244440991308889,1.15,0.2,0.1,-57.14285714285703
4196,8845,79,2921,-128.014,440.866,22.939183334618686,848.1690445622934,0.2903694092989707,0.95,0.1,0.4,-133.33333333333337
4197,9654,13,87086,-1.49544,444.627,0.0437236605064469,292.9014383741878,0.0033633585004959,0.25,1.1,0.3,-1.544401544401544
4198,8500,41,132434,-2.97872,461.627,0.2645588754557251,854.5509783439877,0.0064526554989201,0.85,0.6,0.7,-2.9629629629629632
4199,43104,179,133435,-11.4488,459.997,4.455105576775501,3321.0447633354133,0.0248888579708128,1.05,0.3,0.99,-11.428571428571429
4200,31122,21,37411,-2.53165,464.998,0.1143330724003114,203.6816462651452,0.0054444320190624,0.7,0.7,0.0,-2.5000000000000004
4201,44514,62,134809,-0.53709,434.056,0.0767172438579353,166.80927302007112,0.0012373749009344,0.75,1.35,0.7,-0.5681818181818181
4202,48892,54,5217,-33.1272,456.345,3.919992111231634,378.7147934128784,0.0725924465042895,0.9,0.2,0.2,-33.33333333333332
4203,49099,58,410139,-12.3838,454.915,1.5788892430454042,11164.89750436895,0.027222228328369,1.1,0.3,0.9,-12.500000000000004
4204,9874,32,108024,-1.11328,463.915,0.0767919985342142,259.2305890518737,0.0023997499541941,0.45,1.1,0.6,-1.1019283746556472
4205,8603,1,36530,-11.9166,478.79,0.0248889909981411,909.1948411620962,0.0248889909981411,0.15,0.9,0.2,-11.428571428571413
4206,47954,24,17255,16.9565,467.17,0.8711090181304448,626.2910878267011,0.0362962090887685,1.25,0.05,0.4,16.666666666666668
4207,48855,20,43452,-5.94571,443.654,0.2680336478426882,582.3299033030245,0.0134016823921344,0.8,0.45,0.5,-6.153846153846152
4208,47227,89,202571,-1.72086,499.797,0.3064374936224107,697.4758373099478,0.0034431179058697,1.3,0.85,0.7,-1.58102766798419
4209,44750,25,138831,-0.504968,420.27,0.0300383087063078,166.809937440217,0.0012015323482523,0.9,1.35,0.3,-0.5517241379310344
4210,49519,5,22304,-4.99083,458.341,0.0544445074736931,242.86605893865047,0.0108889014947386,0.05,1.05,0.99,-4.999999999999998
4211,44179,51,146204,-0.399369,462.127,0.0440740727116139,126.34913189664312,0.0008641975041492,0.55,1.65,0.2,-0.3968253968253969
4212,46845,44,130951,-1.7258,437.833,0.173434163254026,516.1676616426811,0.0039416855285005,1.1,0.75,0.5,-1.8099547511312215
4213,49287,116,32021,11.5289,476.451,2.806904382612273,774.8265968588585,0.0241974515742437,0.7,0.0,0.7,11.111111111111107
4214,46416,28,139589,-2.52193,463.212,0.1524443235494762,759.9839528552801,0.005444440126767,0.85,0.65,0.6,-2.5
4215,45465,61,240823,-0.58512,465.484,0.0766778664787618,302.7179317871291,0.0012570142045698,1.3,1.35,0.5,-0.5772005772005772
4216,47049,128,189525,-1.4164,443.889,0.4084336399415169,604.7530125774688,0.0031908878120431,1.2,0.85,0.9,-1.4652014652014655
4217,43494,37,67662,-1.09371,463.294,0.0873468467107279,159.7314146524669,0.0023607255867764,0.2,1.25,0.7,-1.0840108401084012
4218,9980,75,127560,-0.451045,461.344,0.0733257070645765,124.71236257543178,0.0009776760941943,0.85,1.5,0.4,-0.4489337822671156
4219,43255,26,38629,-1.07284,453.219,0.061546051688036,91.44086271758246,0.0023671558341552,0.05,1.35,0.8,-1.0869565217391302
4220,9584,43,168951,-0.553279,428.721,0.0554929592905409,218.0369991882833,0.0012905339369893,1.05,1.3,0.2,-0.5925925925925926
4221,37178,125,41522,3.96894,432.838,1.1461967294923274,380.7390448158433,0.0091695738359386,0.4,0.35,0.4,4.2105263157894735
4222,47525,98,20593,-19.4028,467.746,4.065185805971617,854.228278595648,0.0414814878160369,1.5,0.55,0.5,-19.04761904761903
4223,47915,51,30451,-13.8852,526.008,1.346263174704567,803.8247045672308,0.0263973171510699,1.2,0.35,0.5,-12.12121212121212
4224,43249,27,57330,-1.08044,456.43,0.0639131520715115,135.70892623184278,0.0023671537804263,0.05,1.35,0.2,-1.0869565217391302
4225,43344,41,56645,-0.865947,457.273,0.0776425177082399,107.26976623373784,0.0018937199441034,0.1,1.4,0.7,-0.8695652173913045
4226,33202,54,134775,-0.503962,462.245,0.0588734285930621,146.9382655301842,0.0010902486776492,0.25,1.6,0.0,-0.5006257822277846
4227,46639,93,147257,-3.42908,476.309,0.6695326773166158,1060.1438006840096,0.0071992761001786,1.0,0.55,0.9,-3.305785123966942
4228,44204,75,90232,-0.830944,488.392,0.127604055758489,153.51958878933314,0.0017013874101131,0.6,1.2,0.7,-0.7812500000000001
4229,41608,285,40130,1.66625,459.07,1.0344419151763349,145.65668089833795,0.0036296207550046,0.05,0.55,0.7,1.666666666666667
4230,45624,71,259130,-0.777542,500.741,0.1102475770907515,402.37260072572445,0.001552782775926,1.4,1.25,0.4,-0.7130124777183601
4231,46367,41,110332,-1.20855,478.642,0.1035231968778335,278.5834477542715,0.0025249560214105,0.8,0.95,0.7,-1.1594202898550725
4232,8140,30,50846,-5.6984,490.615,0.3484442995016459,590.5666284153563,0.0116148099833881,0.75,0.5,0.5,-5.333333333333333
4233,10453,79,167725,-0.603849,467.906,0.1019522532303496,216.4549578868405,0.001290534851017,0.95,1.3,0.7,-0.5925925925925926
4234,9648,21,118064,-1.04741,465.321,0.0472697557170211,265.7550685225898,0.0022509407484295,0.15,1.3,0.3,-1.0335917312661496
4235,47731,87,25045,-3.44316,442.692,0.6766666666666667,194.79444444444445,0.0077777777777777,1.6,0.8,0.1,-3.571428571428571
4236,7124,151,45166,5.56927,492.284,1.7082817438714235,510.9685645277929,0.0113131241315988,0.55,0.1,0.6,5.1948051948051965
4237,8492,42,171846,-1.91993,509.125,0.1583836189540879,648.0378900662902,0.0037710385465259,0.75,0.8,0.7,-1.7316017316017311
4238,43037,84,48201,-1.92114,456.516,0.3534942039271351,202.84254908918857,0.0042082643324658,0.65,0.8,0.99,-1.9323671497584531
4239,42787,37,99376,-1.1116,490.013,0.0839349160124323,225.43557334193173,0.0022685112435792,0.5,1.1,0.6,-1.0416666666666663
4240,30690,182,54629,4.86607,446.884,1.9817776872745496,594.8490839457219,0.0108888883916184,0.4,0.4,0.8,5.000000000000001
4241,10531,75,258230,-0.46343,465.5,0.0746664876476906,257.0816947368421,0.0009955531686358,1.25,1.5,0.7,-0.4571428571428571
4242,49621,306,590,-0.996671,457.655,0.6664000742917701,1.2848890321311903,0.0021777780205613,0.25,1.25,0.99,-1.0
4243,8731,51,34741,-3.20851,423.573,0.3863183205728411,263.1585250004132,0.00757486903084,1.45,0.7,0.2,-3.4782608695652177
4244,33343,46,116022,-0.480894,496.29,0.0445729795079489,112.42274409720122,0.0009689778153901,1.05,1.5,0.0,-0.4449388209121245
4245,8175,55,11688,50.7876,524.719,5.323455030216172,1131.2825889666658,0.0967900914584758,1.15,0.0,0.5,44.44444444444449
4246,44150,33,127536,-0.61105,454.547,0.0443620791689308,171.44733723905338,0.0013443054293615,0.55,1.35,0.3,-0.6172839506172838
4247,45982,57,97667,-0.71107,392.63,0.1032294781346305,176.87918317499935,0.0018110434760461,1.6,1.25,0.2,-0.8316008316008316
4248,47896,83,20288,-45.0062,464.987,8.033589326153205,1963.6802439638095,0.0967902328452193,1.2,0.25,0.6,-44.44444444444441
4249,43132,192,157991,-0.588902,450.916,0.2507544287627851,206.33824455552696,0.0013060126498061,1.15,1.3,0.99,-0.5997001499250374
4250,46299,56,105859,-3.22,473.143,0.3811109960413659,720.4290880346957,0.0068055535007386,0.8,0.6,0.9,-3.125
4251,46141,30,28124,-5.02467,490.291,0.307450269329847,288.2243791544206,0.0102483423109949,0.7,0.55,0.1,-4.705882352941176
4252,44925,48,136723,-0.55755,432.67,0.0618540689208865,176.18487218896618,0.0012886264358518,1.0,1.3,0.5,-0.5917159763313609
4253,7230,77,225619,-5.24961,451.976,0.8943394560773138,2620.519139489707,0.0116147981308742,1.55,0.7,0.6,-5.333333333333337
4254,47980,44,14314,-6.26674,402.862,0.6844442017365748,222.66214326493937,0.0155555500394676,1.25,0.45,0.0,-7.142857142857142
4255,8899,73,19844,-22.8518,498.426,3.3468988375405777,909.8063086596608,0.0458479292813777,1.45,0.5,0.4,-21.05263157894735
4256,42334,215,37830,1.96702,467.418,0.9047775224745302,159.1987612800534,0.0042082675463931,0.2,0.35,0.3,1.9323671497584531
4257,48757,54,13792,37.1088,468.594,4.276356931586832,1092.213237045289,0.0791917950293857,0.7,0.25,0.7,36.36363636363633
4258,44871,30,200014,-0.420635,463.557,0.0272222186268355,181.49416121426276,0.0009074072875611,0.95,1.55,0.1,-0.4166666666666666
4259,14462,51,139216,-5.02478,461.46,0.5553325965414121,1515.905544315867,0.0108888744419884,0.95,0.45,0.9,-5.0
4260,43712,45,84054,-0.616256,456.297,0.0607751530253321,113.5198824975838,0.0013505589561184,0.3,1.45,0.5,-0.6201550387596899
4261,48964,43,23738,-15.5892,429.5,1.5607348079161816,861.5982062863795,0.0362961583236321,0.95,0.25,0.4,-16.666666666666668
4262,33148,68,1500,381.356,437.782,59.23543681558401,1306.6640474025885,0.871109364935059,0.95,0.0,0.0,399.9999999999993
4263,9986,40,185143,-0.31634,416.529,0.0303786771149187,140.60998542718517,0.0007594669278729,0.85,1.7,0.4,-0.3487358326068003
4264,10063,66,130708,-1.1085,477.193,0.1533153252457601,303.6293868518608,0.0023229594734206,1.25,1.0,0.6,-1.0666666666666669
4265,9138,140,62795,2.51611,441.924,0.7970949756066653,357.52556423728964,0.0056935355400476,0.35,0.2,0.1,2.61437908496732
4266,8104,15,126708,-2.64059,469.85,0.0843010535277216,712.10785935937,0.0056200702351814,0.35,0.9,0.5,-2.5806451612903225
4267,41566,324,56826,1.12826,455.909,0.8018184330644932,140.63004406581138,0.002474748250199,0.05,0.15,0.5,1.1363636363636365
4268,43072,119,78460,-2.13706,458.759,0.5543436532035338,365.4941431121787,0.0046583500269204,0.85,0.7,0.99,-2.1390374331550808
4269,47192,82,50946,-2.75882,506.723,0.4464435993629655,277.3721416237274,0.0054444341385727,1.3,0.7,0.2,-2.5000000000000004
4270,44744,56,133383,-0.592876,457.362,0.0725925109650561,172.90369446521572,0.0012962948386617,0.9,1.3,0.7,-0.5952380952380952
4271,43821,62,159719,-0.445522,470.526,0.058705287274242,151.2314480347526,0.0009468594721651,0.35,1.65,0.4,-0.4347826086956522
4272,50171,210,91104,-0.702825,464.726,0.3175919789295197,137.78047451616652,0.0015123427568072,1.35,1.25,0.99,-0.6944444444444444
4273,43300,12,95544,-1.58917,459.726,0.0414813171323788,330.2742470080004,0.0034567764276982,0.1,1.2,0.3,-1.5873015873015877
4274,10478,98,251115,-0.547595,424.317,0.1264722129917019,324.07214046338004,0.0012905327856296,1.05,1.3,0.8,-0.5925925925925926
4275,48483,21,48875,3.37259,418.133,0.1693824452985055,394.2174768554504,0.0080658307285002,1.6,0.3,0.3,3.703703703703702
4276,42315,236,72565,1.83691,487.11,0.8899648128759419,273.6453247726386,0.0037710373426946,0.2,0.25,0.4,1.7316017316017311
4277,44120,57,131243,-0.407137,493.55,0.0470201783000709,108.26437299361768,0.0008249154087731,0.5,1.7,0.3,-0.3787878787878788
4278,42010,57,84011,-1.0836,447.816,0.1379253979312932,203.2850983439627,0.002419743823356,0.55,1.05,0.9,-1.111111111111111
4279,48906,21,27943,-20.475,493.595,0.8711089050739979,1159.1141016420345,0.0414813764320951,0.9,0.25,0.6,-19.047619047619047
4280,50197,225,70898,-0.932439,449.569,0.466666462767673,147.0476394546777,0.0020740731678563,1.4,1.1,0.99,-0.952380952380952
4281,8227,17,187175,2.51299,441.376,0.0967901063945479,1065.6875390823243,0.0056935356702675,1.65,0.2,0.5,2.614379084967321
4282,10194,47,106383,-0.95129,409.516,0.1091792017894294,247.1236388077633,0.0023229617402006,0.75,1.0,0.6,-1.0666666666666669
4283,44192,40,154122,-0.897023,478.832,0.0749342566912821,288.72543774434456,0.001873356417282,0.6,1.15,0.5,-0.8602150537634411
4284,33390,27,42776,-2.00446,476.314,0.113623408087942,180.01314460628913,0.0042082743736274,1.35,0.8,0.0,-1.9323671497584536
4285,7077,316,45157,1.32,450.046,0.9268385898330394,132.4469943072486,0.0029330335121298,0.05,0.4,0.6,1.3468013468013469
4286,15161,304,63661,1.65846,456.922,1.10340898446562,231.0661821054797,0.0036296348173211,0.2,0.2,0.8,1.6666666666666663
